frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
90,0,0.000,0.88,1,0.00,0.00,0.00,0.08,0.04,0.77,0.00,0.41,0.28,0.00,0.00,1.39,0.30,0.00,0.13,1.06,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
91,0,0.000,0.88,1,0.06,0.00,0.85,0.32,0.04,0.40,0.20,0.47,0.28,0.14,0.21,1.75,0.30,0.00,0.13,1.06,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
92,0,0.000,0.98,1,0.06,0.00,0.85,0.24,0.04,0.40,0.20,0.63,0.28,0.14,0.21,1.64,0.30,0.00,0.44,0.67,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,0,0.000,0.77,1,0.06,0.00,0.85,0.24,0.00,0.00,0.20,0.22,0.00,0.14,0.24,0.66,0.00,0.00,0.77,0.28,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,0,0.000,0.88,1,0.18,0.16,0.00,0.75,0.00,0.00,0.00,0.16,0.00,0.00,0.03,0.16,0.11,0.00,0.77,0.28,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
95,0,0.000,0.88,1,0.18,0.16,0.45,0.75,0.00,0.00,0.22,0.00,0.00,0.27,0.13,0.87,0.51,0.00,0.33,0.21,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
96,0,0.000,0.93,1,0.18,0.16,0.45,0.75,0.04,0.00,0.22,0.57,0.56,0.44,0.10,0.95,0.51,0.00,0.23,0.67,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
97,0,0.000,0.88,1,0.39,0.00,0.72,0.02,0.18,0.33,0.22,0.93,0.56,0.72,0.10,1.02,0.39,0.00,0.45,0.67,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
98,0,0.000,0.88,1,0.39,0.00,0.31,0.02,0.18,0.48,0.00,0.93,0.56,0.46,0.00,0.30,0.04,0.00,0.93,1.51,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
99,0,0.000,0.88,1,0.39,0.00,0.61,0.02,0.14,0.48,0.00,0.36,0.00,0.28,0.05,0.36,0.04,0.00,1.42,1.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
100,0,0.000,0.93,1,0.17,0.00,0.35,0.00,0.00,0.14,0.00,0.46,0.16,0.15,0.05,0.57,0.04,0.14,1.59,1.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
101,0,0.000,0.82,1,0.17,0.00,0.39,0.00,0.22,0.18,0.27,0.46,0.16,0.15,0.05,0.57,0.00,0.14,1.10,0.59,0.34,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,0,0.000,0.88,1,0.17,0.43,0.26,0.00,0.22,0.18,0.27,0.46,0.16,0.15,0.00,0.44,0.02,0.26,0.59,0.13,0.34,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,0,0.000,0.82,1,0.20,0.43,0.64,0.32,0.22,0.18,0.27,0.08,0.00,0.03,0.82,0.65,0.21,0.12,0.21,0.21,0.34,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,0,0.000,0.88,1,0.42,0.43,0.56,0.32,0.00,0.00,0.00,0.10,0.00,0.09,2.17,1.86,0.21,0.12,0.64,0.56,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0,0.000,0.88,1,0.42,0.00,0.52,0.32,0.00,0.00,0.42,0.10,0.00,0.39,2.19,2.28,0.18,0.04,0.43,0.56,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,0,0.000,0.88,1,0.45,0.00,0.66,0.00,0.17,0.00,0.42,0.02,0.19,0.36,1.78,2.70,0.66,0.04,0.76,0.64,0.35,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,0,0.000,0.98,1,0.23,0.00,1.18,0.00,0.23,0.06,0.42,0.28,0.20,0.38,0.44,1.53,0.66,0.04,0.33,0.16,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
108,0,0.000,0.98,1,0.51,0.36,1.04,0.05,0.23,0.06,0.00,0.28,0.20,0.08,0.41,0.95,0.66,0.00,0.51,0.55,0.25,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
109,0,0.000,0.88,1,0.28,0.36,0.64,0.05,0.06,0.06,0.00,0.35,0.11,0.08,0.00,0.60,0.08,0.00,0.95,0.74,0.55,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0,0.000,0.88,1,0.70,0.38,0.12,0.05,0.00,0.00,0.00,0.13,0.11,0.00,0.00,1.25,0.21,0.00,0.95,1.43,0.40,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0,0.000,0.88,1,0.56,0.63,0.12,0.00,0.39,0.08,0.50,0.19,0.11,0.00,0.00,1.72,0.21,0.00,0.77,1.04,0.33,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
112,0,0.000,0.88,1,0.56,0.82,0.00,0.00,0.39,0.08,0.50,0.20,0.00,0.00,0.00,1.63,0.12,0.00,0.00,1.07,0.01,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0,0.000,0.82,1,0.14,0.79,0.48,0.00,0.45,0.26,0.77,0.43,0.01,0.00,0.00,1.56,0.00,0.36,0.15,0.59,0.01,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
114,0,0.000,0.88,1,0.08,0.19,0.48,0.00,0.06,0.19,0.26,0.37,0.01,0.00,0.00,1.08,0.00,0.36,0.15,0.67,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
115,0,0.000,0.98,1,0.08,0.00,0.48,0.00,0.19,0.38,0.26,0.74,0.40,0.18,0.00,1.26,0.00,0.36,0.68,0.34,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,0,0.000,0.98,1,0.08,0.00,0.00,0.00,0.60,0.30,0.00,0.76,1.01,0.39,0.02,0.64,0.00,0.00,1.30,0.13,0.57,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117,0,0.000,0.98,1,0.00,0.00,0.00,0.05,0.60,0.30,0.00,1.09,1.14,0.39,0.02,0.64,0.00,0.00,1.92,0.56,0.57,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,0,0.000,0.93,1,0.05,0.00,0.25,0.05,0.48,0.11,0.00,0.90,0.75,0.51,0.02,0.00,0.00,0.00,1.94,0.87,0.57,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
119,0,0.000,0.93,1,0.54,0.35,0.25,0.05,0.07,0.26,0.00,0.78,0.53,0.29,0.07,0.46,0.00,0.00,1.16,0.87,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
120,0,0.000,0.77,1,0.54,0.35,0.25,0.00,0.21,0.26,0.00,0.87,0.50,0.29,0.07,0.68,0.00,0.00,0.71,0.37,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
121,0,0.000,0.98,1,0.49,0.35,0.20,0.00,0.21,0.26,0.00,0.61,0.73,0.00,0.07,1.33,0.25,0.00,0.28,0.00,0.03,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
122,0,0.000,0.88,1,0.59,0.42,0.20,0.00,0.14,0.00,0.00,0.42,0.33,0.00,0.24,1.00,0.25,0.00,0.51,0.46,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
123,0,0.000,0.98,1,0.59,0.66,0.39,0.10,0.00,0.00,0.01,0.14,0.23,0.17,0.24,1.06,0.39,0.00,0.35,0.80,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,0,0.000,0.93,1,0.59,0.66,0.58,0.10,0.00,0.00,0.01,0.14,0.00,0.17,0.24,0.71,0.16,0.00,0.23,0.90,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125,0,0.000,0.82,1,0.00,0.24,0.62,0.10,0.00,0.00,0.01,0.14,0.00,0.17,0.00,0.70,0.16,0.00,0.04,0.80,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126,0,0.000,0.98,1,0.00,0.34,0.44,0.00,0.10,0.28,0.81,0.00,0.00,0.00,0.00,0.42,0.02,0.00,0.04,0.46,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,0,0.000,0.93,1,0.34,0.50,0.04,0.00,0.10,0.28,0.81,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.04,0.36,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
128,0,0.000,0.93,1,0.62,0.50,0.19,0.00,0.24,0.51,0.81,0.50,0.00,0.00,0.13,0.72,0.00,0.17,0.43,0.09,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,0,0.000,0.98,1,0.77,0.16,0.56,0.00,0.33,0.38,0.00,0.56,0.01,0.00,0.21,1.37,0.00,0.28,0.82,0.10,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,0,0.000,0.77,1,0.90,0.51,0.56,0.00,0.33,0.38,0.00,0.56,0.01,0.00,1.70,1.64,0.04,0.73,0.82,0.10,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
131,0,0.000,0.98,1,0.72,0.51,0.37,0.00,0.19,0.15,0.00,0.06,0.01,0.00,1.59,0.93,0.04,0.56,0.75,0.15,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132,0,0.000,0.88,1,0.57,0.51,0.00,0.00,0.27,0.39,0.00,0.48,0.34,0.00,1.98,0.27,0.04,0.45,1.23,0.15,0.48,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,0,0.000,0.98,1,0.12,0.00,0.00,0.00,0.71,1.12,0.00,0.48,0.61,0.53,0.49,0.00,1.18,0.67,2.40,0.15,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
134,0,0.000,0.88,1,0.01,0.00,0.00,0.00,0.71,1.12,0.12,0.61,0.61,0.53,0.47,0.04,1.18,0.67,2.66,0.30,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,0,0.000,0.88,1,0.01,0.00,0.00,0.05,0.45,0.73,0.12,0.13,0.31,0.53,0.00,1.04,2.03,0.67,1.95,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136,0,0.000,0.98,1,0.00,0.00,0.00,0.05,0.00,0.00,0.12,0.47,0.11,0.00,0.00,2.13,0.85,0.00,0.79,0.34,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,0,0.000,0.88,1,0.00,0.00,0.00,0.05,0.00,0.08,0.00,0.65,0.11,0.00,1.48,2.31,1.39,0.00,0.34,0.05,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,0,0.000,0.88,1,0.41,0.33,0.12,0.00,0.00,0.08,0.00,0.76,0.08,0.00,1.48,1.94,0.54,0.00,0.30,0.49,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
139,0,0.000,0.88,1,0.48,0.33,0.55,0.00,0.04,0.08,0.00,1.09,0.01,0.47,1.99,0.88,0.54,0.00,0.35,1.23,0.45,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
140,0,0.000,0.93,1,0.65,0.48,1.68,0.04,0.22,0.03,0.00,1.07,0.14,0.47,0.81,1.75,0.45,0.00,0.51,1.33,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
141,0,0.000,0.77,1,0.88,0.57,1.59,0.15,0.30,0.25,0.00,1.55,0.13,0.50,0.87,1.90,0.45,0.00,0.70,1.71,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
142,0,0.000,0.88,1,1.23,0.59,1.16,0.29,0.26,0.25,0.00,0.88,0.15,0.03,0.36,1.87,0.45,0.00,1.51,0.92,0.18,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
143,0,0.000,0.77,1,1.34,0.44,0.38,0.24,0.31,0.27,0.00,1.25,0.28,0.49,0.06,1.07,0.00,0.00,1.38,0.82,0.47,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
144,0,0.000,0.98,1,1.34,0.02,0.45,0.14,0.22,0.07,0.00,0.94,0.28,0.46,0.00,0.70,0.00,0.00,1.30,0.20,0.47,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
145,0,0.000,0.98,1,0.91,0.00,0.45,0.00,0.24,0.71,0.00,1.34,0.32,0.46,0.04,0.70,0.21,0.22,0.56,0.65,0.29,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
146,0,0.000,0.88,1,0.62,0.00,0.13,0.00,0.01,0.66,0.00,0.68,0.07,0.00,0.04,0.65,0.21,0.64,0.46,0.89,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
147,0,0.000,0.93,1,0.48,0.28,0.03,0.28,0.01,0.64,0.00,0.40,0.07,0.00,0.04,0.52,0.21,0.64,0.80,0.88,0.14,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
148,0,0.000,0.88,1,0.72,0.28,0.73,0.28,0.00,0.09,0.00,0.26,0.00,1.29,0.38,0.66,0.44,0.52,0.69,0.81,0.48,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
149,0,0.000,0.88,1,1.18,0.35,0.70,0.32,0.00,0.09,0.00,0.26,0.00,1.39,0.38,1.11,0.44,0.10,0.64,0.57,0.48,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150,0,0.000,0.88,1,0.69,0.07,0.70,0.15,0.00,0.24,0.00,0.38,0.00,1.72,0.38,0.82,0.44,0.26,0.03,1.00,0.34,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
151,0,0.000,0.88,1,0.46,0.07,0.00,0.15,0.39,0.42,0.00,0.67,0.52,0.89,0.00,0.86,0.41,0.17,1.04,0.93,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
152,0,0.000,0.98,1,0.00,0.00,0.09,0.12,0.46,0.42,0.00,0.83,0.75,1.56,0.00,0.70,0.41,0.55,1.50,1.25,0.36,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
153,0,0.000,0.93,1,0.00,0.00,0.35,0.00,0.46,0.26,0.00,1.16,0.75,1.23,0.38,0.77,0.61,0.53,1.81,0.63,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
154,0,0.000,0.88,1,0.00,0.00,0.74,0.00,0.32,0.48,0.09,0.96,0.23,1.12,0.84,1.20,0.43,0.56,1.15,0.32,0.54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
155,0,0.000,0.93,1,0.33,0.10,0.65,0.24,0.26,0.48,0.09,0.79,0.06,0.35,1.10,1.55,0.71,0.18,0.68,0.00,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
156,0,0.000,0.88,1,0.79,0.10,0.39,0.24,0.26,0.48,0.09,0.34,0.06,0.35,0.72,1.56,0.97,0.41,0.57,0.48,0.21,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
157,0,0.000,0.82,1,0.79,0.10,0.09,0.24,0.16,0.00,0.15,0.00,0.06,0.00,0.61,1.86,0.86,0.38,0.22,0.48,0.04,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
158,0,0.000,0.98,1,0.96,0.48,0.35,0.27,0.16,0.24,0.15,0.00,0.00,0.05,0.54,0.99,0.60,0.38,0.21,0.96,0.28,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
159,0,0.000,0.88,1,0.76,0.48,0.84,0.27,0.53,0.89,0.80,0.40,0.00,0.05,0.81,1.77,0.15,0.00,0.30,1.11,0.32,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
160,0,0.000,0.88,1,0.76,0.61,0.75,0.43,0.37,0.89,0.66,0.40,0.03,0.05,0.47,0.93,0.03,0.00,0.30,1.11,0.32,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
161,0,0.000,0.88,1,0.26,0.14,0.49,0.16,0.65,0.65,0.66,1.00,0.43,0.22,0.27,1.10,0.06,0.00,1.02,1.02,0.04,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
162,0,0.000,0.88,1,0.14,0.20,0.37,0.16,0.28,0.37,0.00,0.60,0.43,0.26,0.00,0.39,0.06,0.22,0.72,0.61,0.03,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
163,0,0.000,0.88,1,0.14,0.06,0.37,0.00,0.28,0.37,0.00,0.61,0.41,0.26,0.00,0.48,0.06,0.22,0.99,0.61,0.16,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
164,0,0.000,0.93,1,0.29,0.13,0.37,0.00,0.00,0.37,0.00,0.08,0.48,0.04,0.00,1.03,0.00,0.38,0.27,0.27,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
165,0,0.000,0.88,1,0.14,0.07,0.00,0.00,0.00,0.00,0.00,0.34,0.48,0.00,0.00,1.06,0.00,0.17,1.20,0.43,0.13,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,0,0.000,0.88,1,0.14,0.07,0.22,0.00,0.01,0.00,0.00,0.34,0.68,0.09,0.04,1.56,0.00,0.51,1.11,0.72,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,0,0.000,0.88,1,0.00,0.00,0.22,0.00,0.01,0.13,0.00,0.26,0.20,0.09,0.04,1.47,0.00,0.34,1.58,0.67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
168,0,0.000,0.93,1,0.00,0.00,0.69,0.00,0.16,0.73,0.00,0.30,0.56,0.77,0.04,1.28,0.00,0.34,0.75,0.50,0.41,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
169,0,0.000,0.93,1,0.00,0.00,0.46,0.00,0.24,0.73,0.14,0.67,0.36,0.68,0.24,2.00,0.54,0.00,0.67,0.49,0.70,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
170,0,0.000,0.88,1,0.00,0.00,0.46,0.00,0.24,0.61,0.14,0.72,0.36,0.87,0.36,2.20,0.54,0.21,0.19,0.49,0.70,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
171,0,0.000,0.88,1,0.27,0.32,0.00,0.30,0.12,0.39,0.14,1.00,0.22,0.48,0.36,2.58,0.54,0.21,0.47,0.57,0.28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
172,0,0.000,0.88,1,0.27,0.32,0.31,0.30,0.12,0.39,0.00,0.63,0.22,0.48,0.45,2.87,0.16,0.21,0.37,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
173,0,0.000,0.98,1,0.27,0.32,0.31,0.30,0.12,0.39,0.08,0.58,0.22,0.28,0.34,2.05,0.37,0.00,0.46,0.41,0.31,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
174,0,0.000,0.93,1,0.27,0.57,0.45,0.00,0.09,0.27,0.08,0.29,0.00,0.31,0.34,2.72,0.37,0.27,0.26,0.52,0.43,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
175,0,0.000,0.88,1,0.33,0.57,0.15,0.00,0.00,0.41,0.11,0.29,0.12,0.31,0.00,1.48,0.21,0.28,0.87,0.91,0.43,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
176,0,0.000,0.82,1,0.33,0.57,0.15,0.00,0.00,0.41,0.06,0.29,0.12,0.31,0.17,2.09,0.08,0.55,0.79,0.79,0.12,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
177,0,0.000,0.98,1,0.06,0.00,1.07,0.00,0.66,1.41,0.48,0.84,0.66,0.82,0.17,1.04,0.08,0.28,1.24,0.60,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
178,0,0.000,0.98,1,0.40,0.54,1.06,0.00,0.66,1.26,0.45,0.84,0.54,0.82,0.17,1.34,0.08,0.27,0.79,0.22,0.27,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
