frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
2008,0,0.000,0.82,1,0.14,0.00,0.00,0.31,0.26,0.53,0.00,0.42,1.13,0.52,0.25,0.65,0.15,0.00,0.37,1.13,0.82,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009,0,0.000,0.88,1,0.58,0.00,0.00,0.00,0.22,1.02,0.00,0.63,0.90,0.46,0.25,0.55,0.15,0.00,0.35,1.21,0.82,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2010,0,0.000,0.88,1,0.64,0.13,0.00,0.00,0.44,1.26,0.00,0.93,1.49,0.79,0.00,0.63,0.07,0.00,0.41,0.83,0.79,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2011,0,0.000,0.98,1,1.48,0.35,0.00,0.00,0.44,1.26,0.00,0.68,0.98,0.33,0.00,0.57,0.07,0.00,0.35,0.52,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2012,0,0.000,0.88,1,1.04,0.35,0.00,0.00,0.79,0.79,0.00,0.78,1.66,0.96,0.00,0.51,0.07,0.00,0.35,0.33,0.26,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,0,0.000,0.93,1,0.85,0.22,0.00,0.00,0.58,0.16,0.00,0.38,1.26,1.26,0.00,0.54,0.07,0.00,0.08,0.28,1.06,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,0,0.000,0.93,1,0.54,0.35,0.00,0.00,0.77,0.16,0.00,0.83,1.39,1.58,0.12,1.05,0.07,0.00,0.52,0.61,1.66,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,0,0.000,0.88,1,0.54,0.67,0.09,0.00,0.88,0.06,0.10,0.82,1.23,1.63,0.35,1.34,0.07,0.22,0.70,0.96,1.39,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,0,0.000,0.98,1,0.54,0.67,0.09,0.00,1.44,0.71,0.13,1.38,1.64,1.49,0.35,0.81,0.00,0.22,1.10,0.92,0.81,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2017,0,0.000,0.98,1,0.00,0.32,0.18,0.00,2.05,1.08,0.13,1.68,2.21,1.70,0.23,0.72,0.00,0.24,1.05,0.68,0.21,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,0,0.000,0.98,1,0.00,0.00,0.09,0.00,2.39,2.05,0.03,1.83,2.48,1.13,0.02,0.42,0.00,0.02,1.52,0.33,0.21,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0,0.000,0.98,1,0.00,0.00,0.09,0.00,2.28,1.82,0.00,1.71,2.49,0.76,0.21,1.21,0.00,0.16,1.37,0.56,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,0,0.000,0.88,1,0.00,0.00,0.00,0.01,1.80,2.04,0.00,1.27,1.85,0.72,0.21,0.98,0.00,0.13,0.97,0.63,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,0,0.000,0.93,1,0.17,0.00,0.00,0.46,1.01,1.01,0.00,0.95,1.47,1.18,0.19,1.25,0.23,0.24,0.62,0.78,0.24,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,0,0.000,0.88,1,0.49,0.90,0.00,0.51,0.61,0.65,0.00,0.82,1.20,1.64,0.32,0.61,0.26,0.17,1.18,0.44,0.24,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,0,0.000,0.88,1,0.49,0.90,0.00,0.50,0.46,0.21,0.00,0.46,1.25,1.27,0.45,0.89,0.32,0.17,1.18,0.27,0.31,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,0,0.000,0.98,1,0.42,0.90,0.00,0.05,0.89,0.88,0.06,0.44,1.25,1.16,0.56,1.32,0.09,0.35,0.88,0.39,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,0,0.000,0.93,1,0.11,0.00,0.00,0.00,0.60,1.35,0.22,0.09,0.90,0.86,0.34,1.52,0.10,0.31,0.18,0.77,0.07,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2026,0,0.000,0.93,1,0.22,0.01,0.00,0.00,0.44,1.29,0.22,0.78,0.61,1.37,0.42,1.37,0.03,0.56,0.40,1.03,0.48,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2027,0,0.000,0.88,1,0.11,0.01,0.00,0.00,0.75,0.85,0.37,1.39,0.85,1.20,0.30,0.68,0.03,0.36,0.79,1.10,0.66,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2028,0,0.000,0.93,1,0.11,0.01,0.32,0.00,0.98,0.79,0.20,1.71,0.65,1.37,0.25,0.98,0.00,0.46,0.62,1.15,0.93,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2029,0,0.000,0.82,1,0.00,0.02,0.33,0.06,1.12,0.69,0.20,1.72,1.30,1.48,0.41,1.62,0.00,0.57,0.39,0.97,0.45,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2030,0,0.000,0.88,1,0.08,0.41,0.70,0.06,0.87,0.47,0.17,1.20,1.05,1.60,0.87,2.61,0.31,0.55,0.42,1.00,0.35,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2031,0,0.000,0.98,1,0.08,0.41,0.38,0.06,0.93,0.00,0.24,1.04,1.39,1.23,0.86,2.21,0.31,0.42,0.42,0.65,0.22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2032,0,0.000,0.98,1,0.22,0.47,0.56,0.25,1.51,0.78,0.24,0.78,1.52,0.63,0.49,2.20,0.62,0.27,0.69,1.07,0.22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2033,0,0.000,0.93,1,0.14,0.07,0.19,0.25,1.21,1.29,0.07,0.65,1.44,0.56,0.03,1.67,0.40,0.21,0.46,1.22,0.14,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2034,0,0.000,0.88,1,0.70,0.21,0.32,0.60,0.91,1.29,0.00,0.69,1.19,0.47,0.22,2.22,0.40,0.76,0.69,1.91,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2035,0,0.000,0.88,1,0.68,0.14,0.12,0.43,0.19,0.51,0.00,0.56,0.62,0.79,0.22,1.76,0.09,0.55,0.70,1.84,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2036,0,0.000,0.98,1,0.75,0.14,0.21,0.43,0.69,0.00,0.00,1.03,1.00,0.64,0.22,1.49,0.00,0.55,1.26,1.79,0.27,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2037,0,0.000,0.98,1,0.18,0.00,0.09,0.08,0.94,0.00,0.00,0.98,0.96,0.64,0.37,1.12,0.00,0.00,1.03,1.01,0.42,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2038,0,0.000,0.98,1,0.07,0.00,0.32,0.00,0.94,0.37,0.00,0.66,0.75,0.20,0.37,0.89,0.00,0.06,0.74,1.38,0.42,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2039,0,0.000,0.77,1,0.14,0.00,0.80,0.00,0.97,1.17,0.00,0.59,0.75,0.51,0.37,1.06,0.00,0.06,0.49,1.16,0.41,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2040,0,0.000,0.98,1,0.24,0.67,0.80,0.20,1.13,1.17,0.00,0.64,1.48,0.68,0.17,0.82,0.00,0.10,1.33,1.16,0.66,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2041,0,0.000,0.88,1,0.24,0.67,0.57,0.20,1.49,1.29,0.17,0.74,1.95,0.86,0.17,1.06,0.00,0.12,1.33,0.24,0.41,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2042,0,0.000,0.77,1,0.35,0.80,0.51,0.80,1.42,0.87,0.17,0.83,1.82,0.61,0.45,1.08,0.36,0.32,0.87,0.67,0.41,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2043,0,0.000,0.88,1,0.25,0.13,0.51,0.60,1.66,1.34,0.17,1.02,1.65,0.75,0.28,1.37,0.36,0.28,0.50,1.09,0.11,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2044,0,0.000,0.98,1,0.33,0.23,0.63,0.60,2.04,0.96,0.57,1.65,1.59,1.75,0.34,0.87,0.36,0.21,0.50,1.09,0.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2045,0,0.000,0.77,1,0.08,0.10,0.32,0.00,2.16,1.47,0.57,1.70,1.75,1.84,0.07,1.02,0.07,0.00,0.59,0.81,0.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2046,0,0.000,0.98,1,0.08,0.10,0.32,0.00,2.28,1.01,0.57,1.57,1.98,2.09,0.07,0.55,0.07,0.00,0.50,0.39,0.36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2047,0,0.000,0.98,1,0.00,0.00,0.21,0.00,1.65,0.89,0.00,0.83,2.08,1.44,0.00,0.61,0.07,0.00,0.50,0.39,0.21,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2048,0,0.000,0.98,1,0.00,0.00,0.00,0.00,1.55,0.71,0.00,0.78,2.20,1.71,0.00,0.38,0.00,0.00,0.89,0.46,0.21,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2049,0,0.000,0.98,1,0.84,0.44,0.58,0.00,1.15,1.48,0.00,0.69,1.85,1.59,0.00,0.38,0.05,0.00,1.03,0.83,0.09,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2050,0,0.000,0.98,1,0.88,0.44,0.58,0.22,1.29,1.48,0.00,1.04,1.47,1.05,0.22,0.43,0.05,0.00,1.25,0.83,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2051,0,0.000,0.88,1,0.88,0.44,0.71,0.22,0.73,1.31,0.00,0.85,0.96,0.95,0.93,0.74,0.05,0.19,1.12,0.54,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2052,0,0.000,0.98,1,0.03,0.06,0.17,0.22,0.53,0.70,0.00,0.67,0.72,0.92,0.93,0.92,0.40,0.19,0.59,0.57,0.07,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2053,0,0.000,0.82,1,0.00,0.06,0.17,0.04,1.00,0.91,0.08,0.98,1.44,1.43,0.72,1.04,0.40,0.19,1.26,0.73,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2054,0,0.000,0.98,1,0.00,0.06,0.04,0.04,1.12,0.40,0.08,1.06,1.99,1.68,0.00,0.75,0.40,0.00,1.17,0.58,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
2055,0,0.000,0.93,1,0.00,0.00,0.00,0.04,1.38,0.51,0.08,1.31,1.98,1.51,0.00,0.91,0.00,0.00,1.74,0.55,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2056,0,0.000,0.98,1,0.00,0.00,0.36,0.03,0.92,0.40,0.00,0.91,1.28,1.33,0.29,1.20,0.00,0.01,0.85,0.38,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2057,0,0.000,0.88,1,0.00,0.00,0.36,0.03,1.15,0.96,0.00,0.80,0.84,0.99,0.29,1.23,0.00,0.42,0.58,0.36,0.37,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2058,0,0.000,0.93,1,0.00,0.00,0.36,0.03,0.84,1.04,0.00,0.55,0.73,0.77,0.41,1.06,0.00,0.42,0.00,0.30,0.47,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2059,0,0.000,0.98,1,0.00,0.00,0.24,0.00,1.27,1.28,0.36,0.78,1.00,0.65,0.12,1.02,0.00,0.41,0.03,0.40,0.47,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2060,0,0.000,0.88,1,0.29,0.00,0.32,0.00,1.03,0.71,0.36,0.49,0.71,0.55,0.12,1.02,0.00,0.07,0.03,0.40,0.10,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2061,0,0.000,0.98,1,0.29,0.18,0.82,0.00,1.40,0.70,0.59,0.69,1.02,0.77,0.00,1.67,0.02,0.07,0.53,0.09,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2062,0,0.000,0.98,1,0.97,0.38,0.58,0.13,0.90,0.99,0.23,0.62,1.11,0.55,0.00,1.27,0.02,0.07,0.95,0.00,0.27,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2063,0,0.000,0.93,1,0.72,0.94,0.50,0.65,1.02,0.97,0.23,1.14,1.60,1.20,1.30,2.01,0.36,0.56,0.95,0.00,0.27,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2064,0,0.000,0.98,1,0.72,0.76,0.00,0.65,0.90,0.74,0.00,1.00,1.84,1.64,1.30,1.77,0.34,0.61,0.45,0.18,0.27,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2065,0,0.000,0.88,1,0.14,0.56,0.22,0.52,1.29,0.75,0.11,1.25,1.97,1.78,1.32,2.06,0.34,0.61,0.36,0.46,0.25,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2066,0,0.000,0.98,1,0.10,0.00,0.22,0.00,1.63,1.36,0.11,1.47,2.09,1.40,0.52,1.56,0.01,0.05,1.08,0.75,0.35,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2067,0,0.000,0.98,1,0.10,0.00,0.22,0.00,2.06,2.03,0.44,1.58,1.81,1.00,0.52,1.09,0.44,0.00,1.08,0.78,0.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2068,0,0.000,0.93,1,0.32,0.00,0.00,0.00,1.59,1.58,0.33,0.91,1.43,0.89,0.49,1.02,0.50,0.00,0.71,0.73,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2069,0,0.000,0.98,1,0.32,0.00,0.03,0.00,1.00,1.35,0.33,0.17,0.85,0.31,0.00,0.73,0.49,0.00,0.27,0.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2070,0,0.000,0.98,1,0.34,0.00,0.03,0.00,0.78,1.04,0.00,0.00,0.82,0.16,0.37,1.87,0.68,0.27,0.50,0.54,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
2071,0,0.000,0.98,1,0.02,0.00,0.03,0.00,0.86,1.41,0.05,0.51,1.39,0.12,0.42,1.58,0.62,0.27,1.22,0.67,0.19,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2072,0,0.000,0.93,1,0.02,0.00,0.02,0.00,1.51,1.86,0.08,1.20,1.69,0.29,0.42,1.72,0.74,0.27,1.27,1.35,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2073,0,0.000,0.98,1,0.91,0.62,0.02,0.37,0.96,1.75,0.08,1.81,1.57,0.26,0.05,0.76,0.12,0.00,1.04,1.21,0.38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2074,0,0.000,0.77,1,0.91,0.62,0.08,0.37,0.98,1.32,0.26,2.06,1.35,0.63,0.12,1.26,0.12,0.00,0.45,0.85,0.20,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2075,0,0.000,0.98,1,0.91,0.62,0.66,0.37,0.34,0.50,0.32,1.44,1.10,0.71,0.12,1.75,0.08,0.03,0.14,0.14,0.20,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2076,0,0.000,0.98,1,0.00,0.00,0.66,0.00,0.72,0.72,0.32,1.17,1.34,0.92,0.12,1.74,0.30,0.11,0.14,0.31,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2077,0,0.000,0.98,1,0.21,0.00,0.66,0.00,0.89,1.31,0.17,0.91,1.33,1.01,0.03,1.22,0.30,0.11,1.02,0.68,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2078,0,0.000,0.98,1,0.32,0.03,0.16,0.00,1.26,1.31,0.08,1.50,1.72,1.32,0.03,0.33,0.27,0.08,1.29,0.85,0.27,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2079,0,0.000,0.93,1,0.76,0.16,0.42,0.00,1.57,1.16,0.08,1.49,1.60,1.30,0.06,0.29,0.32,0.00,1.65,0.69,0.27,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2080,0,0.000,0.98,1,1.79,1.00,1.26,0.00,1.51,1.16,0.00,1.00,1.68,1.20,0.03,0.33,0.32,0.00,0.64,0.32,0.27,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2081,0,0.000,0.93,1,1.67,0.96,1.17,0.00,1.57,2.12,0.00,1.04,1.74,0.94,0.16,0.80,0.26,0.00,0.87,0.00,0.13,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2082,0,0.000,0.93,1,1.23,0.84,0.91,0.00,1.51,2.84,0.00,1.18,2.19,1.05,0.14,0.54,0.00,0.00,1.22,0.30,0.13,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2083,0,0.000,0.98,1,0.00,0.00,0.00,0.00,1.62,2.19,0.00,1.92,2.14,0.75,0.14,0.55,0.00,0.00,1.91,0.51,0.39,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2084,0,0.000,0.93,1,0.12,0.00,0.11,0.00,2.03,1.76,0.00,1.99,2.24,0.54,0.04,0.74,0.00,0.00,2.10,1.34,0.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2085,0,0.000,0.88,1,0.12,0.00,0.11,0.00,1.56,1.16,0.00,1.52,1.84,0.29,0.06,1.21,0.00,0.10,1.39,1.04,0.41,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2086,0,0.000,0.98,1,0.12,0.00,0.31,0.00,1.54,1.69,0.02,1.44,1.55,0.48,0.43,1.92,0.00,0.11,0.69,1.00,0.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2087,0,0.000,0.98,1,0.00,0.00,0.57,0.00,1.53,2.51,0.02,0.90,1.40,0.37,0.39,2.05,0.33,0.17,0.33,0.34,0.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2088,0,0.000,0.93,1,0.03,0.00,0.57,0.00,1.97,2.90,0.15,1.17,1.63,0.71,0.37,1.82,0.33,0.07,0.50,0.56,0.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2089,0,0.000,0.98,1,0.40,0.00,0.36,0.34,1.56,2.27,0.13,1.01,1.29,0.50,0.38,1.34,0.33,0.07,0.50,0.38,0.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2090,0,0.000,0.98,1,0.40,0.07,0.61,0.34,1.17,1.02,0.37,1.23,1.03,0.64,0.72,1.14,0.18,0.00,0.26,0.22,0.24,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2091,0,0.000,0.98,1,1.08,0.43,1.43,0.34,1.14,0.11,0.24,1.71,1.26,1.10,1.30,1.97,0.32,0.37,0.28,0.38,0.16,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2092,0,0.000,0.98,1,0.70,0.43,1.43,0.00,1.55,0.11,0.25,1.96,1.79,1.47,0.92,1.78,0.32,0.37,0.78,0.38,0.80,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2093,0,0.000,0.93,1,0.98,0.37,0.82,0.00,1.62,0.67,0.00,1.76,1.82,1.63,0.58,1.57,0.15,0.43,0.86,0.74,0.89,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2094,0,0.000,0.88,1,0.28,0.01,0.19,0.00,1.70,1.50,0.00,1.43,1.15,0.73,0.28,0.87,0.08,0.06,0.67,0.36,0.90,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
2095,0,0.000,0.88,1,1.10,0.27,0.69,0.00,1.88,2.46,0.00,1.22,1.55,0.66,0.28,0.78,0.08,0.06,0.65,0.88,0.26,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
